# Legacy Model output file: ../../unitTests/Legacy/CRRactive_atEpoch_Intg.CRRESELE.output_mean_flux.txt
# Irene Software Version:  1.58.001
#
# Model type:               CRRESELE
# Particle species:         e-
# Flux type:                Integral
# Flux direction:           Omnidirectional
# Environment settings:     Current Epoch; Ap range: Max
# Energy levels (MeV):       0.65 0.95 1.6 2 2.35 2.75 3.15 3.75 4.55 5.75
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re),flux,flux,flux,flux,flux,flux,flux,flux,flux,flux(#/cm^2/s)
53219.26388889,1.49124498,2.19112365,-0.89961593,5.53866914e+07,2.91210918e+07,5.98189258e+06,1.44269263e+06,4.70692596e+05,1.96892593e+05,9.60925827e+04,4.23175812e+04,1.38777351e+04,3.30644560e+03
53219.26458333,1.48344566,2.23233425,-0.89158871,5.46408555e+07,2.89064551e+07,5.97205469e+06,1.43845483e+06,4.68854889e+05,1.91154892e+05,9.04548874e+04,3.85548820e+04,1.20666008e+04,2.83915997e+03
53219.26527778,1.47528111,2.27299520,-0.88334207,5.46408555e+07,2.89064551e+07,5.97205469e+06,1.43845483e+06,4.68854889e+05,1.91154892e+05,9.04548874e+04,3.85548820e+04,1.20666008e+04,2.83915997e+03
53219.26597222,1.46676293,2.31311134,-0.87488354,5.46408555e+07,2.89064551e+07,5.97205469e+06,1.43845483e+06,4.68854889e+05,1.91154892e+05,9.04548874e+04,3.85548820e+04,1.20666008e+04,2.83915997e+03
53219.26666667,1.45790228,2.35268756,-0.86622065,5.34476602e+07,2.85420586e+07,5.97645850e+06,1.44765845e+06,4.68858398e+05,1.83958405e+05,8.40084000e+04,3.45833969e+04,1.03630867e+04,2.45888686e+03
53219.26736111,1.44870998,2.39172856,-0.85736062,5.34476602e+07,2.85420586e+07,5.97645850e+06,1.44765845e+06,4.68858398e+05,1.83958405e+05,8.40084000e+04,3.45833969e+04,1.03630867e+04,2.45888686e+03
53219.26805556,1.43919623,2.43023904,-0.84831021,5.34476602e+07,2.85420586e+07,5.97645850e+06,1.44765845e+06,4.68858398e+05,1.83958405e+05,8.40084000e+04,3.45833969e+04,1.03630867e+04,2.45888686e+03
53219.26875000,1.42937123,2.46822373,-0.83907631,5.39475859e+07,2.91027871e+07,6.20678613e+06,1.52358630e+06,4.93586334e+05,1.85986328e+05,8.21863251e+04,3.29113274e+04,9.72226620e+03,2.40410185e+03
53219.26944444,1.41924426,2.50568715,-0.82966506,5.39475859e+07,2.91027871e+07,6.20678613e+06,1.52358630e+06,4.93586334e+05,1.85986328e+05,8.21863251e+04,3.29113274e+04,9.72226620e+03,2.40410185e+03
53219.27013889,1.40882471,2.54263404,-0.82008272,5.39475859e+07,2.91027871e+07,6.20678613e+06,1.52358630e+06,4.93586334e+05,1.85986328e+05,8.21863251e+04,3.29113274e+04,9.72226620e+03,2.40410185e+03
53219.27083333,1.39812139,2.57906878,-0.81033526,5.39475859e+07,2.91027871e+07,6.20678613e+06,1.52358630e+06,4.93586334e+05,1.85986328e+05,8.21863251e+04,3.29113274e+04,9.72226620e+03,2.40410185e+03
53219.27152778,1.38714277,2.61499592,-0.80042802,5.30312812e+07,2.87144785e+07,6.17767871e+06,1.53127856e+06,4.94478546e+05,1.79278519e+05,7.64785156e+04,2.96785183e+04,8.70156288e+03,2.26230502e+03
53219.27222222,1.37589716,2.65041986,-0.79036681,5.30312812e+07,2.87144785e+07,6.17767871e+06,1.53127856e+06,4.94478546e+05,1.79278519e+05,7.64785156e+04,2.96785183e+04,8.70156288e+03,2.26230502e+03
53219.27291667,1.36439258,2.68534468,-0.78015664,5.30312812e+07,2.87144785e+07,6.17767871e+06,1.53127856e+06,4.94478546e+05,1.79278519e+05,7.64785156e+04,2.96785183e+04,8.70156288e+03,2.26230502e+03
53219.27361111,1.35263655,2.71977492,-0.76980271,5.31442695e+07,2.90770684e+07,6.33386719e+06,1.58906714e+06,5.13467224e+05,1.82967194e+05,7.64171906e+04,2.90921879e+04,8.71914101e+03,2.41054678e+03
53219.27430556,1.34063661,2.75371453,-0.75930986,5.31442695e+07,2.90770684e+07,6.33386719e+06,1.58906714e+06,5.13467224e+05,1.82967194e+05,7.64171906e+04,2.90921879e+04,8.71914101e+03,2.41054678e+03
53219.27500000,1.32839999,2.78716788,-0.74868298,5.31442695e+07,2.90770684e+07,6.33386719e+06,1.58906714e+06,5.13467224e+05,1.82967194e+05,7.64171906e+04,2.90921879e+04,8.71914101e+03,2.41054678e+03
53219.27569444,1.31593326,2.82013891,-0.73792629,5.20804141e+07,2.85444141e+07,6.26841309e+06,1.58281311e+06,5.09213104e+05,1.79113098e+05,7.31630859e+04,2.74380875e+04,8.33730507e+03,2.35576177e+03
53219.27638889,1.30324350,2.85263153,-0.72704451,5.20804141e+07,2.85444141e+07,6.26841309e+06,1.58281311e+06,5.09213104e+05,1.79113098e+05,7.31630859e+04,2.74380875e+04,8.33730507e+03,2.35576177e+03
53219.27708333,1.29033683,2.88464983,-0.71604188,5.20804141e+07,2.85444141e+07,6.26841309e+06,1.58281311e+06,5.09213104e+05,1.79113098e+05,7.31630859e+04,2.74380875e+04,8.33730507e+03,2.35576177e+03
53219.27777778,1.27721983,2.91619758,-0.70492215,5.20804141e+07,2.85444141e+07,6.26841309e+06,1.58281311e+06,5.09213104e+05,1.79113098e+05,7.31630859e+04,2.74380875e+04,8.33730507e+03,2.35576177e+03
53219.27847222,1.26389817,2.94727838,-0.69368973,5.20471406e+07,2.86647402e+07,6.39753857e+06,1.62633875e+06,5.23138672e+05,1.82038681e+05,7.34886703e+04,2.74386730e+04,8.33320427e+03,2.31386757e+03
53219.27916667,1.25037811,2.97789631,-0.68234822,5.20471406e+07,2.86647402e+07,6.39753857e+06,1.62633875e+06,5.23138672e+05,1.82038681e+05,7.34886703e+04,2.74386730e+04,8.33320427e+03,2.31386757e+03
53219.27986111,1.23666499,3.00805484,-0.67090140,5.20471406e+07,2.86647402e+07,6.39753857e+06,1.62633875e+06,5.23138672e+05,1.82038681e+05,7.34886703e+04,2.74386730e+04,8.33320427e+03,2.31386757e+03
53219.28055556,1.22276463,3.03775741,-0.65935287,5.09079375e+07,2.80695371e+07,6.35593701e+06,1.61673694e+06,5.17136963e+05,1.77436920e+05,7.08369141e+04,2.62869148e+04,7.77128887e+03,2.05283189e+03
53219.28125000,1.20868204,3.06700779,-0.64770608,5.09079375e+07,2.80695371e+07,6.35593701e+06,1.61673694e+06,5.17136963e+05,1.77436920e+05,7.08369141e+04,2.62869148e+04,7.77128887e+03,2.05283189e+03
53219.28194444,1.19442271,3.09580942,-0.63596465,5.09079375e+07,2.80695371e+07,6.35593701e+06,1.61673694e+06,5.17136963e+05,1.77436920e+05,7.08369141e+04,2.62869148e+04,7.77128887e+03,2.05283189e+03
53219.28263889,1.17999137,3.12416546,-0.62413156,5.09079375e+07,2.80695371e+07,6.35593701e+06,1.61673694e+06,5.17136963e+05,1.77436920e+05,7.08369141e+04,2.62869148e+04,7.77128887e+03,2.05283189e+03
53219.28333333,1.16539302,3.15207951,-0.61221010,4.95368984e+07,2.74376992e+07,6.30329834e+06,1.59769861e+06,5.06098633e+05,1.71398636e+05,6.76986313e+04,2.49236336e+04,7.16933537e+03,1.79501927e+03
53219.28402778,1.15063253,3.17955456,-0.60020342,4.95368984e+07,2.74376992e+07,6.30329834e+06,1.59769861e+06,5.06098633e+05,1.71398636e+05,6.76986313e+04,2.49236336e+04,7.16933537e+03,1.79501927e+03
53219.28472222,1.13571431,3.20659421,-0.58811448,5.03884648e+07,2.79500645e+07,6.44526465e+06,1.63966479e+06,5.20464844e+05,1.76764847e+05,7.00148468e+04,2.58898430e+04,7.48945332e+03,1.88203120e+03
53219.28541667,1.12064305,3.23320112,-0.57594613,5.03884648e+07,2.79500645e+07,6.44526465e+06,1.63966479e+06,5.20464844e+05,1.76764847e+05,7.00148468e+04,2.58898430e+04,7.48945332e+03,1.88203120e+03
53219.28611111,1.10542284,3.25937877,-0.56370119,4.89957109e+07,2.72805098e+07,6.36051074e+06,1.61171082e+06,5.05310760e+05,1.70610748e+05,6.74107437e+04,2.46857433e+04,6.95449257e+03,1.72412121e+03
53219.28680556,1.09005792,3.28512996,-0.55138263,4.89957109e+07,2.72805098e+07,6.36051074e+06,1.61171082e+06,5.05310760e+05,1.70610748e+05,6.74107437e+04,2.46857433e+04,6.95449257e+03,1.72412121e+03
53219.28750000,1.07455252,3.31045784,-0.53899297,4.89957109e+07,2.72805098e+07,6.36051074e+06,1.61171082e+06,5.05310760e+05,1.70610748e+05,6.74107437e+04,2.46857433e+04,6.95449257e+03,1.72412121e+03
53219.28819444,1.05891072,3.33536524,-0.52653472,4.89957109e+07,2.72805098e+07,6.36051074e+06,1.61171082e+06,5.05310760e+05,1.70610748e+05,6.74107437e+04,2.46857433e+04,6.95449257e+03,1.72412121e+03
53219.28888889,1.04313630,3.35985482,-0.51401070,4.77545000e+07,2.66248984e+07,6.24409766e+06,1.57529773e+06,4.86097656e+05,1.63997665e+05,6.49976578e+04,2.34476566e+04,6.41015625e+03,1.61132812e+03
53219.28958333,1.02723302,3.38392971,-0.50142297,4.77545000e+07,2.66248984e+07,6.24409766e+06,1.57529773e+06,4.86097656e+05,1.63997665e+05,6.49976578e+04,2.34476566e+04,6.41015625e+03,1.61132812e+03
53219.29027778,1.01120480,3.40759245,-0.48877433,4.85601133e+07,2.71073105e+07,6.38171143e+06,1.61451135e+06,4.99711334e+05,1.69211334e+05,6.73113327e+04,2.43613281e+04,6.69433594e+03,1.68867183e+03
53219.29097222,0.99505493,3.43084584,-0.47606683,4.85601133e+07,2.71073105e+07,6.38171143e+06,1.61451135e+06,4.99711334e+05,1.69211334e+05,6.73113327e+04,2.43613281e+04,6.69433594e+03,1.68867183e+03
53219.29166667,0.97878704,3.45369240,-0.46330299,4.72747617e+07,2.64875625e+07,6.24996191e+06,1.56596179e+06,4.74761810e+05,1.60961823e+05,6.43618164e+04,2.29368172e+04,6.13017559e+03,1.57426751e+03
53219.29236111,0.96240473,3.47613479,-0.45048484,4.72747617e+07,2.64875625e+07,6.24996191e+06,1.56596179e+06,4.74761810e+05,1.60961823e+05,6.43618164e+04,2.29368172e+04,6.13017559e+03,1.57426751e+03
53219.29305556,0.94591113,3.49817554,-0.43761458,4.72747617e+07,2.64875625e+07,6.24996191e+06,1.56596179e+06,4.74761810e+05,1.60961823e+05,6.43618164e+04,2.29368172e+04,6.13017559e+03,1.57426751e+03
53219.29375000,0.92930955,3.51981715,-0.42469441,4.72747617e+07,2.64875625e+07,6.24996191e+06,1.56596179e+06,4.74761810e+05,1.60961823e+05,6.43618164e+04,2.29368172e+04,6.13017559e+03,1.57426751e+03
53219.29444444,0.91260328,3.54106197,-0.41172636,4.62308750e+07,2.58980723e+07,6.09727246e+06,1.50607251e+06,4.48072479e+05,1.51172470e+05,6.06224632e+04,2.14974613e+04,5.70976543e+03,1.49853492e+03
53219.29513889,0.89579545,3.56191251,-0.39871249,4.62308750e+07,2.58980723e+07,6.09727246e+06,1.50607251e+06,4.48072479e+05,1.51172470e+05,6.06224632e+04,2.14974613e+04,5.70976543e+03,1.49853492e+03
53219.29583333,0.87888891,3.58237098,-0.38565466,4.68409570e+07,2.62617578e+07,6.19855762e+06,1.53535791e+06,4.58157898e+05,1.54957916e+05,6.22579117e+04,2.21329117e+04,5.90888739e+03,1.55493188e+03
53219.29652778,0.86188677,3.60243989,-0.37255493,4.68409570e+07,2.62617578e+07,6.19855762e+06,1.53535791e+06,4.58157898e+05,1.54957916e+05,6.22579117e+04,2.21329117e+04,5.90888739e+03,1.55493188e+03
53219.29722222,0.84479203,3.62212126,-0.35941502,4.68409570e+07,2.62617578e+07,6.19855762e+06,1.53535791e+06,4.58157898e+05,1.54957916e+05,6.22579117e+04,2.21329117e+04,5.90888739e+03,1.55493188e+03
53219.29791667,0.82760736,3.64141732,-0.34623697,4.57224570e+07,2.56200566e+07,6.01445752e+06,1.46805762e+06,4.32457520e+05,1.44557526e+05,5.78825188e+04,2.06700191e+04,5.62607431e+03,1.50981438e+03
53219.29861111,0.81033557,3.66033039,-0.33302251,4.57224570e+07,2.56200566e+07,6.01445752e+06,1.46805762e+06,4.32457520e+05,1.44557526e+05,5.78825188e+04,2.06700191e+04,5.62607431e+03,1.50981438e+03
53219.29930556,0.79297950,3.67886238,-0.31977336,4.57224570e+07,2.56200566e+07,6.01445752e+06,1.46805762e+06,4.32457520e+05,1.44557526e+05,5.78825188e+04,2.06700191e+04,5.62607431e+03,1.50981438e+03
53219.30000000,0.77554181,3.69701548,-0.30649108,4.57224570e+07,2.56200566e+07,6.01445752e+06,1.46805762e+06,4.32457520e+05,1.44557526e+05,5.78825188e+04,2.06700191e+04,5.62607431e+03,1.50981438e+03
53219.30069444,0.75802502,3.71479188,-0.29317774,4.44451367e+07,2.48979375e+07,5.79153760e+06,1.39713794e+06,4.08337891e+05,1.34237900e+05,5.33878899e+04,1.92003918e+04,5.30586004e+03,1.42441440e+03
53219.30138889,0.74043163,3.73219315,-0.27983473,4.44451367e+07,2.48979375e+07,5.79153760e+06,1.39713794e+06,4.08337891e+05,1.34237900e+05,5.33878899e+04,1.92003918e+04,5.30586004e+03,1.42441440e+03
53219.30208333,0.72276431,3.74922165,-0.26646377,4.44451367e+07,2.48979375e+07,5.79153760e+06,1.39713794e+06,4.08337891e+05,1.34237900e+05,5.33878899e+04,1.92003918e+04,5.30586004e+03,1.42441440e+03
53219.30277778,0.70502543,3.76587896,-0.25306646,4.48788047e+07,2.51620039e+07,5.86520312e+06,1.41720312e+06,4.14803131e+05,1.36603119e+05,5.44531250e+04,1.96281261e+04,5.43964958e+03,1.46308637e+03
53219.30347222,0.68721748,3.78216725,-0.23964418,4.48788047e+07,2.51620039e+07,5.86520312e+06,1.41720312e+06,4.14803131e+05,1.36603119e+05,5.44531250e+04,1.96281261e+04,5.43964958e+03,1.46308637e+03
53219.30416667,0.66934282,3.79808812,-0.22619883,4.48788047e+07,2.51620039e+07,5.86520312e+06,1.41720312e+06,4.14803131e+05,1.36603119e+05,5.44531250e+04,1.96281261e+04,5.43964958e+03,1.46308637e+03
53219.30486111,0.65140366,3.81364343,-0.21273167,4.33361719e+07,2.42241738e+07,5.55097266e+06,1.33537244e+06,3.91772461e+05,1.27272461e+05,5.05724602e+04,1.82974606e+04,5.05507755e+03,1.34384739e+03
53219.30555556,0.63340234,3.82883507,-0.19924410,4.33361719e+07,2.42241738e+07,5.55097266e+06,1.33537244e+06,3.91772461e+05,1.27272461e+05,5.05724602e+04,1.82974606e+04,5.05507755e+03,1.34384739e+03
53219.30625000,0.61534122,3.84366462,-0.18573769,4.33361719e+07,2.42241738e+07,5.55097266e+06,1.33537244e+06,3.91772461e+05,1.27272461e+05,5.05724602e+04,1.82974606e+04,5.05507755e+03,1.34384739e+03
53219.30694444,0.59722234,3.85813363,-0.17221387,4.33361719e+07,2.42241738e+07,5.55097266e+06,1.33537244e+06,3.91772461e+05,1.27272461e+05,5.05724602e+04,1.82974606e+04,5.05507755e+03,1.34384739e+03
53219.30763889,0.57904790,3.87224400,-0.15867403,4.33361719e+07,2.42241738e+07,5.55097266e+06,1.33537244e+06,3.91772461e+05,1.27272461e+05,5.05724602e+04,1.82974606e+04,5.05507755e+03,1.34384739e+03
53219.30833333,0.56082010,3.88599730,-0.14511960,4.24287383e+07,2.35615371e+07,5.30073682e+06,1.25353687e+06,3.66536804e+05,1.19736816e+05,4.79118195e+04,1.74243183e+04,4.70068455e+03,1.21977568e+03
53219.30902778,0.54254097,3.89939493,-0.13155198,4.24287383e+07,2.35615371e+07,5.30073682e+06,1.25353687e+06,3.66536804e+05,1.19736816e+05,4.79118195e+04,1.74243183e+04,4.70068455e+03,1.21977568e+03
53219.30972222,0.52421271,3.91243863,-0.11797228,4.24287383e+07,2.35615371e+07,5.30073682e+06,1.25353687e+06,3.66536804e+05,1.19736816e+05,4.79118195e+04,1.74243183e+04,4.70068455e+03,1.21977568e+03
53219.31041667,0.50583705,3.92512980,-0.10438191,4.24287383e+07,2.35615371e+07,5.30073682e+06,1.25353687e+06,3.66536804e+05,1.19736816e+05,4.79118195e+04,1.74243183e+04,4.70068455e+03,1.21977568e+03
53219.31111111,0.48741619,3.93746986,-0.09078227,4.24287383e+07,2.35615371e+07,5.30073682e+06,1.25353687e+06,3.66536804e+05,1.19736816e+05,4.79118195e+04,1.74243183e+04,4.70068455e+03,1.21977568e+03
53219.31180556,0.46895200,3.94946054,-0.07717463,4.24287383e+07,2.35615371e+07,5.30073682e+06,1.25353687e+06,3.66536804e+05,1.19736816e+05,4.79118195e+04,1.74243183e+04,4.70068455e+03,1.21977568e+03
53219.31250000,0.45044654,3.96110293,-0.06356008,4.15620781e+07,2.30340781e+07,5.11247705e+06,1.16687695e+06,3.38476959e+05,1.10876961e+05,4.50019569e+04,1.63519535e+04,4.25195408e+03,1.06347692e+03
53219.31319444,0.43190168,3.97239845,-0.04994004,4.15620781e+07,2.30340781e+07,5.11247705e+06,1.16687695e+06,3.38476959e+05,1.10876961e+05,4.50019569e+04,1.63519535e+04,4.25195408e+03,1.06347692e+03
53219.31388889,0.41331915,3.98334866,-0.03631561,4.15620781e+07,2.30340781e+07,5.11247705e+06,1.16687695e+06,3.38476959e+05,1.10876961e+05,4.50019569e+04,1.63519535e+04,4.25195408e+03,1.06347692e+03
53219.31458333,0.39470100,3.99395483,-0.02268803,4.15620781e+07,2.30340781e+07,5.11247705e+06,1.16687695e+06,3.38476959e+05,1.10876961e+05,4.50019569e+04,1.63519535e+04,4.25195408e+03,1.06347692e+03
53219.31527778,0.37604894,4.00421804,-0.00905842,4.15620781e+07,2.30340781e+07,5.11247705e+06,1.16687695e+06,3.38476959e+05,1.10876961e+05,4.50019569e+04,1.63519535e+04,4.25195408e+03,1.06347692e+03
53219.31597222,0.35736470,4.01413972,0.00457182,4.16701562e+07,2.31037539e+07,5.13575439e+06,1.17255444e+06,3.40154480e+05,1.11504494e+05,4.52794914e+04,1.64669933e+04,4.28789043e+03,1.07314432e+03
53219.31666667,0.33865033,4.02372112,0.01820175,4.16701562e+07,2.31037539e+07,5.13575439e+06,1.17255444e+06,3.40154480e+05,1.11504494e+05,4.52794914e+04,1.64669933e+04,4.28789043e+03,1.07314432e+03
53219.31736111,0.31990740,4.03296334,0.03183011,4.11263828e+07,2.28383828e+07,5.08518262e+06,1.12638293e+06,3.18382904e+05,1.03332909e+05,4.26579094e+04,1.54579096e+04,3.88408184e+03,9.42626834e+02
53219.31805556,0.30113762,4.04186762,0.04545580,4.11263828e+07,2.28383828e+07,5.08518262e+06,1.12638293e+06,3.18382904e+05,1.03332909e+05,4.26579094e+04,1.54579096e+04,3.88408184e+03,9.42626834e+02
53219.31875000,0.28234273,4.05043508,0.05907772,4.11263828e+07,2.28383828e+07,5.08518262e+06,1.12638293e+06,3.18382904e+05,1.03332909e+05,4.26579094e+04,1.54579096e+04,3.88408184e+03,9.42626834e+02
53219.31944444,0.26352445,4.05866681,0.07269478,4.11263828e+07,2.28383828e+07,5.08518262e+06,1.12638293e+06,3.18382904e+05,1.03332909e+05,4.26579094e+04,1.54579096e+04,3.88408184e+03,9.42626834e+02
53219.32013889,0.24468436,4.06656407,0.08630572,4.11263828e+07,2.28383828e+07,5.08518262e+06,1.12638293e+06,3.18382904e+05,1.03332909e+05,4.26579094e+04,1.54579096e+04,3.88408184e+03,9.42626834e+02
53219.32083333,0.22582433,4.07412779,0.09990975,4.11263828e+07,2.28383828e+07,5.08518262e+06,1.12638293e+06,3.18382904e+05,1.03332909e+05,4.26579094e+04,1.54579096e+04,3.88408184e+03,9.42626834e+02
53219.32152778,0.20694579,4.08135908,0.11350562,4.11263828e+07,2.28383828e+07,5.08518262e+06,1.12638293e+06,3.18382904e+05,1.03332909e+05,4.26579094e+04,1.54579096e+04,3.88408184e+03,9.42626834e+02
53219.32222222,0.18805045,4.08825873,0.12709207,4.11263828e+07,2.28383828e+07,5.08518262e+06,1.12638293e+06,3.18382904e+05,1.03332909e+05,4.26579094e+04,1.54579096e+04,3.88408184e+03,9.42626834e+02
53219.32291667,0.16913988,4.09482798,0.14066848,4.04462148e+07,2.24990156e+07,5.05581445e+06,1.10541455e+06,3.01414551e+05,9.58645554e+04,3.97395554e+04,1.45270519e+04,3.60361385e+03,8.58838201e+02
53219.32361111,0.15021581,4.10106777,0.15423343,4.04462148e+07,2.24990156e+07,5.05581445e+06,1.10541455e+06,3.01414551e+05,9.58645554e+04,3.97395554e+04,1.45270519e+04,3.60361385e+03,8.58838201e+02
53219.32430556,0.13127966,4.10697891,0.16778597,4.04462148e+07,2.24990156e+07,5.05581445e+06,1.10541455e+06,3.01414551e+05,9.58645554e+04,3.97395554e+04,1.45270519e+04,3.60361385e+03,8.58838201e+02
53219.32500000,0.11233300,4.11256247,0.18132534,4.04462148e+07,2.24990156e+07,5.05581445e+06,1.10541455e+06,3.01414551e+05,9.58645554e+04,3.97395554e+04,1.45270519e+04,3.60361385e+03,8.58838201e+02
53219.32569444,0.09337739,4.11781925,0.19485011,4.04462148e+07,2.24990156e+07,5.05581445e+06,1.10541455e+06,3.01414551e+05,9.58645554e+04,3.97395554e+04,1.45270519e+04,3.60361385e+03,8.58838201e+02
53219.32638889,0.07441440,4.12275003,0.20835949,4.04462148e+07,2.24990156e+07,5.05581445e+06,1.10541455e+06,3.01414551e+05,9.58645554e+04,3.97395554e+04,1.45270519e+04,3.60361385e+03,8.58838201e+02
53219.32708333,0.05544560,4.12735576,0.22185256,4.04462148e+07,2.24990156e+07,5.05581445e+06,1.10541455e+06,3.01414551e+05,9.58645554e+04,3.97395554e+04,1.45270519e+04,3.60361385e+03,8.58838201e+02
53219.32777778,0.03647241,4.13163737,0.23532804,4.03190508e+07,2.24182500e+07,5.03425000e+06,1.10065015e+06,2.99850098e+05,9.53001022e+04,3.94750977e+04,1.44250984e+04,3.57744122e+03,8.52392495e+02
53219.32847222,0.01749639,4.13559534,0.24878516,4.03190508e+07,2.24182500e+07,5.03425000e+06,1.10065015e+06,2.99850098e+05,9.53001022e+04,3.94750977e+04,1.44250984e+04,3.57744122e+03,8.52392495e+02
53219.32916667,-0.00148104,4.13923076,0.26222282,4.01176094e+07,2.23528066e+07,5.05520752e+06,1.09520752e+06,2.95607513e+05,9.10575180e+04,3.70575180e+04,1.33450203e+04,3.32275438e+03,7.81494439e+02
53219.32986111,-0.02045831,4.14254410,0.27564022,4.01176094e+07,2.23528066e+07,5.05520752e+06,1.09520752e+06,2.95607513e+05,9.10575180e+04,3.70575180e+04,1.33450203e+04,3.32275438e+03,7.81494439e+02
53219.33055556,-0.03943402,4.14553632,0.28903613,4.01176094e+07,2.23528066e+07,5.05520752e+06,1.09520752e+06,2.95607513e+05,9.10575180e+04,3.70575180e+04,1.33450203e+04,3.32275438e+03,7.81494439e+02
53219.33125000,-0.05840674,4.14820803,0.30240959,4.01176094e+07,2.23528066e+07,5.05520752e+06,1.09520752e+06,2.95607513e+05,9.10575180e+04,3.70575180e+04,1.33450203e+04,3.32275438e+03,7.81494439e+02
53219.33194444,-0.07737491,4.15056002,0.31575998,4.01176094e+07,2.23528066e+07,5.05520752e+06,1.09520752e+06,2.95607513e+05,9.10575180e+04,3.70575180e+04,1.33450203e+04,3.32275438e+03,7.81494439e+02
53219.33263889,-0.09633711,4.15259260,0.32908589,4.01176094e+07,2.23528066e+07,5.05520752e+06,1.09520752e+06,2.95607513e+05,9.10575180e+04,3.70575180e+04,1.33450203e+04,3.32275438e+03,7.81494439e+02
53219.33333333,-0.11529194,4.15430688,0.34238668,4.01176094e+07,2.23528066e+07,5.05520752e+06,1.09520752e+06,2.95607513e+05,9.10575180e+04,3.70575180e+04,1.33450203e+04,3.32275438e+03,7.81494439e+02
53219.33402778,-0.13423782,4.15570301,0.35566110,4.01176094e+07,2.23528066e+07,5.05520752e+06,1.09520752e+06,2.95607513e+05,9.10575180e+04,3.70575180e+04,1.33450203e+04,3.32275438e+03,7.81494439e+02
53219.33472222,-0.15317366,4.15678192,0.36890853,4.01176094e+07,2.23528066e+07,5.05520752e+06,1.09520752e+06,2.95607513e+05,9.10575180e+04,3.70575180e+04,1.33450203e+04,3.32275438e+03,7.81494439e+02
53219.33541667,-0.17209772,4.15754410,0.38212770,3.98593789e+07,2.21985762e+07,5.01417676e+06,1.08497705e+06,2.92577026e+05,9.00270081e+04,3.66020050e+04,1.31645021e+04,3.26879883e+03,7.67797768e+02
53219.33611111,-0.19100876,4.15799017,0.39531784,3.98593789e+07,2.21985762e+07,5.01417676e+06,1.08497705e+06,2.92577026e+05,9.00270081e+04,3.66020050e+04,1.31645021e+04,3.26879883e+03,7.67797768e+02
53219.33680556,-0.20990520,4.15812045,0.40847799,3.98915664e+07,2.23187656e+07,5.09196533e+06,1.08916553e+06,2.89165588e+05,8.76155777e+04,3.42405777e+04,1.19530773e+04,3.04702187e+03,7.01733410e+02
53219.33750000,-0.22878579,4.15793555,0.42160723,3.98915664e+07,2.23187656e+07,5.09196533e+06,1.08916553e+06,2.89165588e+05,8.76155777e+04,3.42405777e+04,1.19530773e+04,3.04702187e+03,7.01733410e+02
53219.33819444,-0.24764911,4.15743596,0.43470445,3.98915664e+07,2.23187656e+07,5.09196533e+06,1.08916553e+06,2.89165588e+05,8.76155777e+04,3.42405777e+04,1.19530773e+04,3.04702187e+03,7.01733410e+02
53219.33888889,-0.26649360,4.15662230,0.44776887,3.98915664e+07,2.23187656e+07,5.09196533e+06,1.08916553e+06,2.89165588e+05,8.76155777e+04,3.42405777e+04,1.19530773e+04,3.04702187e+03,7.01733410e+02
53219.33958333,-0.28531799,4.15549488,0.46079954,3.98915664e+07,2.23187656e+07,5.09196533e+06,1.08916553e+06,2.89165588e+05,8.76155777e+04,3.42405777e+04,1.19530773e+04,3.04702187e+03,7.01733410e+02
53219.34027778,-0.30412089,4.15405402,0.47379536,3.98915664e+07,2.23187656e+07,5.09196533e+06,1.08916553e+06,2.89165588e+05,8.76155777e+04,3.42405777e+04,1.19530773e+04,3.04702187e+03,7.01733410e+02
53219.34097222,-0.32290102,4.15230035,0.48675556,3.98915664e+07,2.23187656e+07,5.09196533e+06,1.08916553e+06,2.89165588e+05,8.76155777e+04,3.42405777e+04,1.19530773e+04,3.04702187e+03,7.01733410e+02
53219.34166667,-0.34165667,4.15023418,0.49967918,3.98915664e+07,2.23187656e+07,5.09196533e+06,1.08916553e+06,2.89165588e+05,8.76155777e+04,3.42405777e+04,1.19530773e+04,3.04702187e+03,7.01733410e+02
53219.34236111,-0.36038674,4.14785582,0.51256498,3.98915664e+07,2.23187656e+07,5.09196533e+06,1.08916553e+06,2.89165588e+05,8.76155777e+04,3.42405777e+04,1.19530773e+04,3.04702187e+03,7.01733410e+02
53219.34305556,-0.37908965,4.14516559,0.52541248,3.95066055e+07,2.20842051e+07,5.02980518e+06,1.07460547e+06,2.84805481e+05,8.60554657e+04,3.35554695e+04,1.16929693e+04,2.97343755e+03,6.83203101e+02
53219.34375000,-0.39776400,4.14216396,0.53822043,3.95066055e+07,2.20842051e+07,5.02980518e+06,1.07460547e+06,2.84805481e+05,8.60554657e+04,3.35554695e+04,1.16929693e+04,2.97343755e+03,6.83203101e+02
53219.34444444,-0.41640868,4.13885124,0.55098788,3.95066055e+07,2.20842051e+07,5.02980518e+06,1.07460547e+06,2.84805481e+05,8.60554657e+04,3.35554695e+04,1.16929693e+04,2.97343755e+03,6.83203101e+02
